,,Data set: 22
,,startCityIndex: 1
,,crossoverRate: 1
,,mutationRate: 1
,,maxGenerationSpan: 1000
,,maxPopSize: 1000
,,Tournement Size: 5
,,Seed: "1521074568"
,,Final Path Cost: 75.39841
,,Tour: 1 -> 8 -> 22 -> 4 -> 18 -> 17 -> 2 -> 3 -> 16 -> 21 -> 20 -> 19 -> 10 -> 9 -> 11 -> 5 -> 15 -> 6 -> 7 -> 12 -> 13 -> 14 -> 1

SET: 22 Elietism: top10P Crossover Type: UOX Crossover Rate: 1 Mutation Rate: 1
Best Fitness ,Average Fitness
75.90285,101.228568
75.90285,101.150251646
75.90285,101.158263258
75.90285,101.013203106
75.90285,101.091495014
75.90285,100.988590216
75.90285,100.994340288
75.90285,101.16941279
75.90285,101.187934754
75.90285,101.16424445
75.90285,101.333644898
75.90285,101.262233308
75.90285,101.23293509
75.90285,101.154187314
75.90285,101.079518324
75.90285,101.120399462
75.90285,100.948329492
75.90285,101.214175522
75.90285,101.109938132
75.90285,101.112029548
75.90285,101.136918116
75.90285,101.148835282
75.90285,101.257673134
75.90285,101.249500966

,,Data set: 22
,,startCityIndex: 1
,,crossoverRate: 1
,,mutationRate: 1
,,maxGenerationSpan: 1000
,,maxPopSize: 1000
,,Tournement Size: 5
,,Seed: "1521074568"
,,Final Path Cost: 82.54068
,,Tour: 1 -> 8 -> 16 -> 15 -> 14 -> 13 -> 12 -> 20 -> 21 -> 10 -> 19 -> 7 -> 6 -> 9 -> 11 -> 5 -> 3 -> 2 -> 17 -> 4 -> 18 -> 22 -> 1

SET: 22 Elietism: top1 Crossover Type: PMX Crossover Rate: 1 Mutation Rate: 1
Best Fitness ,Average Fitness
131.169492264416,181.740893594301
128.46168998751,184.591695134739
126.083054,185.922350585802
118.530488,187.137532495666
118.18478,188.221007779303
117.601454,188.998115355269
115.092968,189.848189450527
113.551222,189.922970450127
113.551222,190.65693099778
112.77107,190.829139245779
111.443186,191.450322710794
111.443186,191.381295135155
109.414156,191.329359008585
109.236716,191.758747848169
107.573098,191.940247920957
106.547076,191.756383937747
106.547076,192.011490792053
105.792348,191.877171881877
105.11058,191.984479504242
105.11058,192.090907386358
104.890116,192.266836670846
104.50317,192.414010792733
103.791844,192.371231964745
102.957348,192.703248346288
102.564124,192.562396764624
102.533866,192.949611327602
102.533866,193.383215025107
102.51223,193.205538834806
101.583026,192.878280002666
101.226116,193.072212817473
101.226116,192.924112070697
100.973656,192.906501413997
100.973656,192.955737628432
100.973656,192.882516445756
100.973656,192.8464251312
100.973656,193.235194570683
99.950066,193.016437560984
99.950066,192.804430377612
99.950066,193.10468028674
98.639916,193.300529381352
98.552986,193.383042553071
96.303184,193.176097176713
96.303184,193.181433413435
96.253456,193.189298291512
96.253456,193.518052271058
95.8823,193.64629761089
95.754448,192.954338689318
95.251898,192.749456057731
94.983296,193.150987034863
94.983296,193.04350856665
94.424914,193.047413848795
93.998656,193.11016004151
93.998656,193.20582870151
93.797818,193.443735909703
93.257638,193.627507345291
92.953886,193.765451037291
92.056154,193.80375689761
91.904468,193.722854834008
91.904468,193.684198810008
91.904468,193.99513758364
91.856038,193.689254248927
91.856038,193.976213084329
91.802052,194.059259096672
91.710184,194.119803166302
91.710184,193.99773249649
91.710184,193.868160677192
91.706056,193.347177242463
91.706056,193.626533042065
91.706056,193.43372389412
91.706056,193.476710090927
91.673194,193.96872326814
91.53629,193.774992115438
91.509512,193.579649548332
91.509512,193.449620486609
91.509512,193.658552386647
91.293754,193.671453523929
90.173034,193.404169779712
90.173034,193.584209551712
90.173034,193.616210935712
90.173034,193.359590375712
90.048484,193.516768865712
89.83477,193.407680141439
89.83477,193.619858207059
89.83477,193.643397215059
89.83477,193.789708877059
89.649754,193.709432737575
89.649754,193.677477214413
89.43933,193.657188732413
88.897268,193.921612006413
88.654342,193.866932426761
88.654342,193.712720164761
88.639866,193.711517778761
88.639866,193.653116618761
88.511788,193.799826350761
88.511788,193.562795917027
88.511788,193.426403183027
88.511788,193.629099992906
88.15276,193.552596578906
88.15276,193.495093496906
88.15276,193.700675218906
88.134426,193.887933452906
88.134426,193.732458677338
88.134426,193.940109145339
88.134426,193.828378711339
88.134426,193.347601683338
88.134426,193.433635687338
88.134426,193.621129067339
88.134426,194.010475239339
87.704036,194.144962307339
87.704036,194.045249917339
87.704036,193.935634266606
87.704036,193.958721166606
87.704036,194.208994760606
87.704036,194.129266464606
87.704036,194.008811792606
87.704036,194.142298342606
87.704036,193.992605204606
87.704036,193.805684530606
87.367856,193.569331712606
87.243316,193.581009166606
87.243316,193.940006128606
87.243316,194.033900636606
87.243316,194.426707174605
87.243316,194.152867544606
87.116356,193.858127734606
87.116356,193.986182246606
87.116356,193.860695122606
87.116356,193.370217308606
87.116356,193.579271956606
87.116356,193.386068342606
87.116356,193.722473898606
86.952636,193.974595432606
86.952636,194.197592048606
86.952636,193.940280528605
86.952636,193.967610974
86.952636,194.063608394
86.952636,194.125304498
86.952636,194.223614934
86.952636,194.378517728
86.952636,194.205101272
86.900244,194.34787174
86.900244,194.369803054
86.775492,194.511423624
86.729116,194.526229804
86.599374,194.507804126
86.599374,194.713503926
86.599252,194.512141614
86.599252,194.086451032
86.58955,194.186615866
86.58955,194.17706851
86.58955,193.993012488
86.58955,193.76279583
86.477526,194.046871184
86.477526,194.425904504
86.477526,194.4449891
86.477526,194.80572346
86.477526,194.989025694
86.477526,194.572901284
86.477526,194.421946264
86.287074,194.140418902
86.287074,194.384134212
86.287074,194.607342738
86.26689,194.838142434
86.26689,194.226627144
86.26689,194.238113232
86.26689,194.001274284
86.26689,194.443897256
86.26689,194.398312882
86.26689,194.02873343
86.26689,193.905417648
86.26689,193.931814778
86.26689,194.10911638
86.26689,194.20068414
86.26689,194.15737365
86.149248,194.309089906
86.149248,194.386301252
86.149248,193.994701972
86.149248,193.912679696
86.149248,194.177858354
86.149248,194.141375222
86.149248,194.217764244
86.149248,193.94130642
85.950036,193.839144514
85.950036,193.814300442
85.950036,193.55810053
85.950036,193.491759364
85.950036,193.569828944
85.950036,193.569739472
85.950036,193.486904148
85.950036,193.65075938
85.950036,193.717061788
85.950036,194.034604724
85.950036,193.850526576
85.950036,194.168381752
85.950036,194.126408962
85.942786,193.887573252
85.942786,194.166223226
85.942786,194.257479066
85.942786,194.569876512
85.942786,194.166484696
85.942786,194.444365522
85.942786,194.37063587
85.942786,194.64847982
85.942786,194.481905966
85.942786,194.536856204
85.942786,194.636078496
85.942786,194.046939308
85.942786,193.970702024
85.942786,193.9894405
85.942786,194.413289682
85.942786,194.272540624
85.942786,194.121283228
85.942786,194.15651377
85.942786,194.06447931
85.942786,194.33039179
85.942786,194.446888632
85.942786,194.70774277
85.942786,194.63811834
85.942786,194.449556338
85.942786,194.353112562
85.942786,194.56889863
85.942786,194.52506866
85.942786,194.645132574
85.942786,194.71203279
85.942786,194.730317326
85.942786,194.893574654
85.942786,194.935401336
85.942786,194.790811568
85.942786,194.83130281
85.942786,194.614047158
85.942786,195.16366971
85.702066,195.21210295
85.702066,195.117641838
85.702066,194.96729586
85.702066,194.929391866
85.702066,194.85393715
85.5781,194.556355678
85.5781,194.43424346
85.5781,194.68512191
85.5781,194.694375722
85.5781,194.60171092
85.5781,194.65456949
85.5781,194.817359246
85.5781,194.871728466
85.5781,194.787045068
85.5781,195.202605708
85.5781,195.198891066
85.376448,194.808629522
85.376448,194.894805402
85.376448,194.81499235
85.376448,194.7550889
85.376448,194.452499272
85.376448,194.414037068
85.376448,194.061799364
85.376448,194.499662
85.376448,194.299348558
85.376448,194.625918042
85.311106,194.743520002
85.311106,194.697440438
85.311106,194.865268708
85.311106,194.962942418
85.311106,194.694950678
85.311106,194.824304978
85.311106,194.83528558
84.941094,194.996792704
84.941094,195.001468278
84.941094,194.829415936
84.941094,194.56050844
84.941094,194.475524472
84.941094,194.777097532
84.941094,194.664126158
84.941094,194.292037286
84.941094,194.693014998
84.941094,194.706614416
84.941094,194.47241916
84.941094,194.265537196
84.941094,194.265484982
84.908638,194.356332672
84.908638,194.211122782
84.67951,194.194498104
84.67951,194.139863142
84.67951,194.779576866
84.67951,195.237606888
84.67951,195.060809094
84.67951,194.987185414
84.67951,194.547825596
84.67951,194.973947688
84.67951,194.706388346
84.67951,194.698557816
84.67951,194.767068878
84.67951,194.522238954
84.53925,194.175695182
84.53925,194.187411446
84.53925,194.190273756
84.53925,194.588571122
84.53925,194.42010448
84.53925,194.377443698
84.53925,194.293093034
84.53925,194.496464994
84.53925,194.505337584
84.53925,194.608348328
84.53925,194.713382388
84.53925,194.625206162
84.53925,194.615976926
84.53925,194.666075092
84.53925,194.5162634
84.53925,194.366165496
84.53925,194.440935674
84.53925,194.598181448
84.53925,194.54963871
84.53925,194.479194528
84.53925,194.419953886
84.53925,194.74307554
84.53925,194.569150558
84.53925,194.680548304
84.53925,194.603733682
84.53925,194.410631696
84.53925,194.514382484
84.53925,194.625476738
84.53925,194.739876796
84.53925,194.603426296
84.53925,194.453307774
84.53925,194.885411018
84.53925,195.071095716
84.52133,194.924813748
84.52133,194.569317926
84.52133,194.808284896
84.52133,195.07822492
84.52133,195.117475218
84.52133,194.849067826
84.52133,194.148193492
84.45254,194.237574584
84.313918,194.06781419
84.245126,194.268292796
84.245126,194.20309777
84.245126,194.73904959
84.245126,194.805229782
84.245126,194.550005072
84.245126,194.913833666
84.245126,194.980571432
84.245126,194.791156842
84.245126,194.844065844
84.245126,195.092133788
84.033524,194.743566436
84.033524,194.907497862
84.033524,194.857758956
84.033524,194.824606856
84.033524,195.11195858
84.033524,195.165788274
84.033524,195.31538931
84.033524,194.836663798
84.033524,194.858383116
84.033524,194.766319932
83.757416,195.08674774
83.757416,195.278896264
83.641088,194.71626638
83.641088,194.542261388
83.641088,194.558595622
83.641088,194.785626618
83.641088,194.630871278
83.641088,194.640023346
83.641088,194.365774844
83.641088,194.38719865
83.641088,194.74126072
83.641088,194.69607958
83.45278,194.63155933
83.45278,194.416039954
83.45278,194.599369504
83.45278,194.179565342
83.45278,194.58955139
83.45278,194.403086698
83.45278,194.65168965
83.45278,195.09382042
83.45278,195.148386074
83.45278,194.989584336
83.45278,195.29638019
83.45278,194.885110214
83.45278,194.869831802
83.45278,194.683437946
83.43486,195.021011466
83.43486,194.828541158
83.43486,195.05140585
83.43486,195.210320868
83.43486,195.072319266
83.43486,195.656811164
83.43486,195.508738544
83.43486,195.072371562
83.43486,194.600289196
83.43486,194.757238566
83.43486,195.351154998
83.43486,194.97569608
83.43486,194.966559242
83.43486,194.866253858
83.43486,194.709334042
83.43486,194.726091914
83.43486,194.813200862
83.43486,194.926325202
83.43486,195.141476928
83.43486,195.05030364
83.43486,195.092947806
83.43486,195.0014398
83.43486,194.723055784
83.43486,194.614227082
83.43486,194.895310494
83.343982,195.001471196
83.343982,194.62031194
83.343982,194.88229119
83.343982,195.098586044
83.343982,195.217348296
83.343982,194.810998124
83.343982,194.918183588
83.343982,194.38710571
83.343982,194.76575036
83.343982,194.988970988
83.343982,194.828240162
83.295852,195.28981399
83.295852,195.387002648
83.295852,195.308110024
83.204974,195.03623798
83.069388,195.009601256
83.069388,195.2158198
83.069388,194.909769244
83.069388,194.931882642
83.069388,194.841209742
83.069388,195.250499164
83.069388,195.231328002
83.069388,195.207697716
83.069388,195.410367788
82.938042,194.872943136
82.938042,194.965893478
82.938042,195.233424636
82.938042,194.799742576
82.938042,194.9082242
82.938042,194.73688866
82.938042,194.817562316
82.938042,195.133784548
82.938042,194.966314984
82.938042,195.284715518
82.938042,194.913621286
82.938042,194.67642279
82.938042,194.50433483
82.938042,194.84098043
82.938042,195.279836404
82.938042,195.431547308
82.938042,195.779058072
82.938042,195.722606184
82.938042,195.663827064
82.938042,195.363155748
82.938042,195.675036676
82.938042,195.345134718
82.938042,195.26051267
82.938042,195.538063628
82.938042,195.411180308
82.938042,195.209144466
82.938042,195.274420166
82.938042,195.283770666
82.938042,195.350056752
82.938042,195.57640207
82.938042,195.432647826
82.938042,195.37034403
82.938042,195.26564114
82.890858,194.990845666
82.863596,195.101558006
82.863596,195.174742622
82.863596,194.735258018
82.863596,194.503582928
82.863596,194.618999056
82.863596,194.403730162
82.863596,194.596457792
82.863596,194.606003468
82.863596,194.634050716
82.863596,194.4680882
82.863596,194.813169178
82.863596,194.918115986
82.863596,194.872457898
82.863596,195.302737162
82.863596,195.418247402
82.863596,195.042701946
82.863596,195.024211586
82.863596,195.205399936
82.863596,195.163457366
82.863596,195.33316724
82.863596,195.2703811
82.863596,195.237425428
82.863596,195.155856056
82.863596,195.630908332
82.863596,195.404315048
82.863596,195.505067924
82.863596,195.369358568
82.863596,195.731386914
82.863596,195.153611654
82.863596,195.059009276
82.863596,195.070052184
82.863596,195.18287294
82.863596,195.195076104
82.863596,195.368733818
82.863596,195.318889168
82.863596,195.20200396
82.863596,195.3832291
82.863596,195.556322144
82.863596,195.48007481
82.863596,195.502824768
82.863596,195.364287936
82.863596,195.584784028
82.863596,195.437807546
82.863596,195.163594744
82.863596,195.18841733
82.863596,195.448040776
82.863596,195.54074065
82.863596,195.48669724
82.863596,195.416935822
82.863596,195.125025336
82.863596,195.292035718
82.863596,195.2248409
82.863596,195.15373488
82.863596,195.238163658
82.863596,195.428943212
82.863596,195.674531792
82.863596,195.600662612
82.863596,195.544194642
82.863596,195.655024166
82.863596,195.472472218
82.863596,195.681716338
82.863596,195.745175584
82.863596,195.77289596
82.863596,195.946610284
82.863596,195.815227276
82.863596,195.686497708
82.863596,195.707187146
82.863596,195.511114884
82.863596,195.430295272
82.863596,195.432822922
82.863596,195.352863062
82.863596,195.3609194
82.863596,195.240046494
82.863596,195.374703738
82.863596,195.153174914
82.863596,195.24433322
82.863596,195.109273152
82.863596,195.188426542
82.863596,195.145961524
82.863596,195.126288684
82.863596,195.148482114
82.863596,195.11596851
82.863596,195.250382634
82.863596,195.418617922
82.863596,195.343569344
82.863596,195.382622088
82.863596,195.401607732
82.863596,195.311466026
82.863596,195.477452244
82.66247,195.57711481
82.66247,195.4498038
82.66247,195.587878572
82.66247,195.459789312
82.66247,195.363510776
82.66247,195.319086044
82.66247,195.33877758
82.66247,195.308533232
82.66247,195.495704026
82.66247,195.250993418
82.66247,195.579892482
82.66247,195.583812428
82.66247,195.580794316
82.66247,195.566194884
82.66247,195.28690374
82.66247,195.470774816
82.66247,195.311726628
82.66247,195.363534216
82.66247,195.183550258
82.66247,194.88931803
82.66247,195.045225858
82.66247,195.416382176
82.66247,195.242330952
82.66247,195.397440854
82.66247,195.531238222
82.66247,195.52458933
82.66247,195.636033592
82.66247,195.231718398
82.66247,195.180944326
82.66247,195.30009714
82.66247,195.196050958
82.66247,195.23172667
82.66247,195.360017614
82.66247,195.392487464
82.66247,195.240886038
82.66247,195.067611328
82.66247,195.017890546
82.66247,195.163243086
82.66247,195.013559296
82.66247,195.086915872
82.66247,195.1563619
82.66247,195.25540398
82.66247,195.204290148
82.66247,195.019244762
82.66247,195.16504219
82.66247,195.243945748
82.66247,195.33464351
82.66247,195.347174636
82.66247,195.302938442
82.66247,195.163481896
82.66247,195.174862878
82.66247,195.214198412
82.66247,195.42311055
82.66247,195.462530414
82.66247,195.442529168
82.66247,195.422606606
82.66247,195.444979082
82.66247,195.54065466
82.66247,195.64670219
82.66247,195.671298826
82.66247,195.753014574
82.66247,195.637449464
82.66247,195.49612718
82.66247,195.412357412
82.66247,195.59065071
82.66247,195.561198544
82.66247,195.674542516
82.66247,195.574857152
82.66247,195.321680576
82.66247,195.350730448
82.66247,195.350155192
82.66247,195.222916162
82.66247,195.26970798
82.66247,195.359481012
82.66247,195.308357716
82.66247,195.21099521
82.649052,195.26868788
82.649052,195.236151048
82.649052,195.21075069
82.649052,195.324943904
82.649052,195.260477784
82.649052,195.104096766
82.649052,195.160132098
82.649052,195.137963398
82.649052,195.05297892
82.649052,195.011591424
82.649052,195.098331898
82.649052,195.088324906
82.649052,195.031236188
82.649052,195.042238984
82.649052,195.150821148
82.649052,195.056624178
82.649052,195.078691678
82.649052,195.23454454
82.649052,195.39350829
82.649052,195.45801562
82.649052,195.1073292
82.649052,195.223844494
82.649052,195.294941068
82.649052,195.344521568
82.649052,195.373754708
82.649052,195.28399617
82.649052,195.250755898
82.649052,195.24464256
82.649052,195.412474662
82.649052,195.522772272
82.649052,195.415037812
82.649052,195.304666234
82.649052,195.595065444
82.649052,195.588650954
82.649052,195.523539074
82.649052,195.655241174
82.649052,195.533992606
82.649052,195.592515578
82.649052,195.515069616
82.649052,195.498530356
82.649052,195.535837096

,,Data set: 51
,,startCityIndex: 1
,,crossoverRate: 1
,,mutationRate: 1
,,maxGenerationSpan: 1000
,,maxPopSize: 1000
,,Tournement Size: 5
,,Seed: "1521074568"
,,Final Path Cost: 531.02677
,,Tour: 1 -> 32 -> 6 -> 13 -> 41 -> 40 -> 19 -> 42 -> 44 -> 45 -> 33 -> 39 -> 10 -> 30 -> 34 -> 21 -> 29 -> 20 -> 16 -> 50 -> 9 -> 49 -> 38 -> 46 -> 51 -> 27 -> 48 -> 23 -> 7 -> 26 -> 8 -> 22 -> 2 -> 11 -> 5 -> 15 -> 37 -> 17 -> 12 -> 47 -> 4 -> 18 -> 25 -> 14 -> 24 -> 43 -> 31 -> 28 -> 3 -> 36 -> 35 -> 1

SET: 51 Elietism: top10P Crossover Type: UOX Crossover Rate: 1 Mutation Rate: 1
Best Fitness ,Average Fitness
1375.55001963502,1655.85486454154
1312.57139,1582.83577591396
1264.624572,1539.11356214736
1227.692718,1502.69845738051
1214.591606,1468.68721991895
1198.898982,1443.09330499893
1190.680412,1424.295177442
1172.594398,1406.052237182
1150.466226,1386.528923806
1109.163716,1367.499258624
1102.576784,1350.952030726
1095.233574,1337.74337343
1084.599264,1331.523703606
1064.489636,1314.174197918
1062.97102,1307.062027304
1048.629372,1281.8586244
1030.626186,1272.028776064
1011.187184,1256.909071318
1003.455982,1238.878954176
990.432612,1220.061522408
956.915524,1199.664490228
953.785914,1186.32247429
946.327028,1179.852247754
938.760418,1176.65455721
933.022688,1165.966154168
932.69588,1156.874249406
930.184096,1150.710796204
929.51988,1130.015747266
920.752056,1124.366983156
910.662452,1116.124716086
899.573698,1114.126101106
896.093214,1110.408586212
882.599314,1101.127471068
882.599314,1096.640938178
880.669878,1095.163923688
870.369638,1089.317599776
867.200482,1074.4747413
866.725748,1071.845214304
859.679464,1064.278597544
853.588452,1060.218705754
842.846556,1039.710174248
841.121656,1037.16610417
834.005308,1027.007189032
823.182332,1014.500704362
819.18797,1014.269373414
817.957102,1007.510868602
813.568032,1000.151868948
812.301772,990.80823217
810.851736,986.732719178
800.382954,979.972114224
791.190556,969.139400106
784.174916,953.44087342
782.637014,947.573883342
779.235004,945.56372718
749.556264,934.36021338
749.556264,934.018944168
748.764958,927.587297792
744.898294,918.91838716
744.264744,916.417857822
742.30509,911.85361761
741.51221,908.229746484
737.30001,900.123304738
736.435558,889.950035558
732.376696,887.200554182001
725.770256,888.066740262
720.699226,877.017654192
718.594844,873.280936294
717.753668,869.603610232
717.138104,868.338273604
716.269406,857.185372766
712.014724,855.845249056
707.022942,850.650748548
699.837576,849.350470386
698.303564,837.854805224
691.47342,827.870564014
689.598306,822.537571234
687.99936,826.376155924
683.697144,815.656259382
683.697144,807.722824306
682.917658,804.663674262
680.353606,802.074716046
672.151464,796.086974852
672.151464,795.573144436
669.470462,793.933136804
665.173032,794.747996034
664.63487,797.528731353999
663.040622,797.812049405999
663.040622,800.483058326
661.39716,787.464879265999
661.18567,797.81419978
659.836472,794.245096748
659.316334,791.665304746
659.316334,795.696565894
655.643018,796.946508284
655.643018,789.598772144
655.643018,797.683758086
654.886934,796.78652897
653.706778,794.55640539
649.370184,789.04996281
649.00987,793.18288606
648.991452,790.454085818
645.324596,801.669626484
644.98212,792.21427516
641.660188,796.693009484
639.635224,791.967197622
639.294102,799.75788931
638.910606,791.859172132
638.011246,792.823263148
637.302394,783.799419842
636.024426,779.745509512
634.369328,781.843364708
633.659322,783.605925352
632.367326,786.471749146
631.76761,785.522623074
630.605254,788.585591757999
628.665694,780.296026812
628.665694,780.646322876
624.23049,782.006747502
624.072328,788.83296321
623.282114,784.998016522
623.282114,787.218771534
621.093662,782.35310948
620.816656,780.998804306001
620.458344,774.7402309
619.354202,769.884535856
619.354202,767.35452425
615.987724,767.934930788
615.987724,770.17761397
615.987724,771.578021824
614.64459,771.137159599999
614.64459,777.4087745
612.985612,769.758069161999
612.73715,767.000816739999
612.73715,767.736274982
611.380266,766.199243276
610.924534,767.17000025
609.729384,762.155935652
608.464638,756.843235126
607.96197,750.815144262
607.846412,747.063944218
607.311702,749.138403606
607.216894,756.462111656
607.062178,747.840764098
602.156962,752.85526287
600.532056,746.38880465
598.577566,751.875773914
598.577566,745.786690642
598.577566,740.845480268
598.40449,745.087036802
597.629204,748.774329716
597.629204,745.786621278
597.629204,742.363363412
596.44348,739.23326772
593.815622,736.215213944
593.815622,734.883543366
592.935648,735.627262372
592.602394,734.779793706
592.284434,728.789593304
592.284434,726.159726626001
592.284434,720.95988176
591.727982,717.573762986
591.701826,715.564939274
591.329588,721.175458602
591.170982,722.113669242
590.814838,714.99467153
589.060172,711.024019988
589.060172,705.589585544001
588.286924,705.755371172
586.425602,706.71496364
586.425602,710.214503846
586.28453,713.937972698
586.28453,709.699691636
586.214292,714.156120538
586.051434,711.19681798
584.201594,707.358669372
584.154618,711.385174128
583.20358,713.724900982
583.20358,710.16626033
583.20358,712.82246743
583.20358,712.683537374
583.20358,706.147589168
583.162334,705.933796438
583.05041,711.814531432
583.05041,705.017075554
583.05041,714.267903086
581.836336,711.437894064
580.748392,708.893529716
580.748392,704.095873074
580.271142,709.031346518
579.063052,707.474349674
578.74428,705.719095172
578.74428,713.823206132
578.74428,711.736755382
578.722014,716.704067822
577.950074,710.473971668
577.638982,707.753015488
577.638982,708.219657264
577.638982,710.000343956
577.613694,711.036928077999
575.329984,706.695100988
575.329984,701.531054632
575.329984,703.639847196
575.329984,708.656309132
575.172966,709.302416350001
574.800028,704.63655455
574.530366,702.603504506
574.008104,698.11903963
573.797816,704.332412352
573.65601,706.555769646
573.65601,712.52743799
573.108326,712.657798732
573.108326,707.894297752
573.108326,717.112750416
573.108326,718.303776076
573.108326,723.984287728
573.108326,722.332119206
572.1802,716.440951664
571.654434,708.530904888
571.532326,714.460547704
571.322754,709.159636364
571.322754,708.735329184
571.307652,708.607358128
571.307652,704.129277636
571.307652,709.157612214
571.263986,709.110159696
571.263986,708.989475802
571.263986,708.715019984
571.263986,705.335821692
571.263986,702.262763986
571.263986,705.564300164
570.218506,695.704155486
570.218506,694.285241106
570.218506,693.727599136
569.602376,701.298542586
569.590294,701.819793816
569.332292,703.943626244
569.332292,698.92533554
567.252264,700.88655735
567.252264,700.965779084
567.252264,701.366002406
567.252264,699.987055473999
567.252264,700.936819473999
567.252264,700.511989396
567.252264,702.543727117999
567.252264,700.767658852
567.010416,701.967914035999
567.010416,700.068868624
567.010416,699.869026902
566.83497,700.956461152
566.83497,701.178732954
566.83497,700.062052658
566.83497,700.189901364
566.395438,702.788720778
566.395438,704.337816974
566.395438,701.475382867999
565.64175,696.003708036
565.360188,699.062441098
565.360188,702.110840316
565.360188,708.030659146
565.294388,701.239357138
565.294388,707.089699968
565.294388,710.317484229999
564.768874,699.33185604
564.768874,703.833383364001
564.18325,696.592002818
564.18325,700.393267544
564.18325,704.059092114
564.18325,694.208859566
564.18325,691.899099786
564.169366,693.963969086
563.497248,689.899124988
563.049708,685.137779542
563.049708,692.861467775999
562.876634,689.558379313999
562.876634,687.122217795999
562.876634,687.724530248
562.876634,680.897984312
562.811356,687.038724934
562.811356,684.055707384
562.811356,687.14716397
562.811356,690.463121016
562.811356,690.437456074
562.811356,689.216928508
562.811356,688.032758896
562.811356,680.729005244001
562.811356,682.126201034
562.811356,682.37323861
562.811356,681.175431268
562.811356,686.066081022
562.466636,686.459246854
562.42654,686.504677718
562.42654,684.69843363
560.593508,686.923692736
560.593508,688.143325912
560.593508,689.301407608
560.593508,692.239647678
560.593508,697.783889268
560.084704,686.913381386
560.084704,686.436604008
560.084704,692.618930198
560.084704,699.956963072
560.084704,697.422297778
559.868012,698.582412202
559.868012,700.653449992
559.868012,700.952904016
559.868012,701.877130628
559.868012,702.075885378
559.868012,704.379443856
559.868012,712.91402923
559.868012,707.263516472
559.868012,709.649362574
559.760674,708.292068538
559.760674,703.827492647999
559.760674,707.470880186
559.760674,706.284727647999
559.645608,703.329126076
559.550384,706.95277462
559.550384,707.297282186
559.550384,705.7108975
559.034228,698.082164606
558.86083,703.577241952
558.86083,710.111137166
558.86083,695.8661202
558.86083,702.066488022
558.86083,695.199735834
558.86083,697.687268568
558.86083,700.193653298
558.788324,701.426479138
557.431734,694.880482512
557.431734,692.711466786
557.431734,679.917799486
557.431734,691.931949342
557.431734,690.501501614
556.481082,684.612265858
556.408266,690.142267832
556.388024,695.833651334
556.388024,694.567503672
556.388024,691.915181884
556.388024,690.097686718
556.388024,692.203831758
556.293376,689.76537326
556.293376,684.18350765
556.172584,693.532097764
556.018924,686.172401628
556.018924,690.104452574
556.018924,684.968387788
556.018924,689.95743101
556.018924,687.068221084
556.018924,685.016716332
555.939614,680.878934514
555.939614,681.685539672
555.939614,683.72910094
555.939614,687.37764132
555.939614,682.98997025
555.939614,692.589100424
555.790422,694.113904178
555.790422,692.810767486
554.296524,690.120370474001
554.296524,691.353086102
554.296524,695.362379306
554.296524,686.374461324
554.296524,692.65163404
554.296524,693.78441185
554.296524,697.525019846
554.020514,693.284739670001
554.020514,687.799303426
554.020514,685.90816331
554.020514,686.08299571
553.68818,686.578931052
553.500376,693.327820792
553.500376,694.545590426
553.487192,689.373233176
553.487192,692.598208522
553.487192,690.540545678001
553.487192,687.787861904
553.35934,692.01493935
553.35934,697.330266336
553.35934,701.022426216
553.35934,705.124169506
553.35934,697.322539292
553.35934,699.844133198
553.35934,699.269870392
552.745524,689.545737392
552.745524,689.610332784
552.745524,689.39754177
552.745524,693.056676928
552.745524,690.29813234
552.643154,696.48786374
552.549458,692.878653716
552.549458,689.77521214
552.549458,692.596307854
552.109904,691.908858066
552.104512,698.528720232
552.0111,692.268475516
552.0111,689.539200398
552.0111,691.400236032
552.0111,696.02418526
552.0111,709.043257514
551.721894,703.075549334
551.721894,700.414406292
551.721894,695.941488012
551.347688,691.238764614001
551.146284,689.571286248
551.146284,699.355781902
550.321846,703.110711422
550.321846,700.378730884
550.321846,696.716734074001
550.235474,698.892261918
550.230082,698.612557484
550.230082,694.724550972
550.22375,693.034843908
548.805894,694.437434844
548.805894,697.514275694001
548.805894,694.467743934
548.805894,698.152542396
548.805894,697.885023922
548.805894,697.045158888001
548.805894,697.543379672
548.805894,696.242113784
548.552256,690.671082358001
548.429086,694.058828768
548.429086,695.380825764001
548.429086,693.009592044
546.448736,698.465537594
546.448736,698.22477563
546.448736,694.542993576
546.448736,694.662220556
546.448736,697.03130625
546.448736,695.389332252
546.27027,695.037218156
546.27027,704.475231684
546.27027,703.430308978
546.27027,702.286730542
546.27027,695.543415966
545.553766,695.34105627
545.553766,699.081708484
545.553766,700.096993154
545.553766,697.895307066
545.553766,697.071712601999
545.553766,696.173541147999
545.553766,697.406381297999
545.553766,699.98586872
545.553766,701.616466058
545.553766,702.082547676
545.553766,697.845945308
545.553766,694.431160612
545.553766,696.821920264
545.12595,699.572127004
545.12595,692.141425112
545.12595,690.637080656
544.763248,694.499922377999
544.763248,684.65801005
544.763248,689.954862052
544.441208,696.026907018
544.441208,693.911489838
544.441208,695.085968068
544.441208,697.56589336
544.441208,692.821114574
544.441208,698.356995088
544.441208,698.056058222
544.441208,697.565414225999
544.441208,696.516000454
544.441208,696.347742262
544.198512,701.296598708
